optimizer,validation_split,lstm_units,learning_rate,batch_size,epochs,rmse
Adam,0.15,10.0,0.01,64.0,190.0,62.72351837158203
Adam,0.15,190.0,0.0001,32.0,190.0,72.75725555419922
Adam,0.15,190.0,0.001,32.0,190.0,67.57283020019531
Adam,0.15,190.0,0.01,32.0,190.0,67.15977478027344
Adam,0.15,180.0,0.0001,32.0,190.0,73.0611572265625
Adam,0.15,180.0,0.001,32.0,190.0,67.41716766357422
Adam,0.15,180.0,0.01,32.0,190.0,66.37711334228516
Adam,0.15,170.0,0.0001,32.0,190.0,73.71540832519531
Adam,0.15,170.0,0.001,32.0,190.0,67.42638397216797
Adam,0.15,170.0,0.01,32.0,190.0,66.12562561035156
Adam,0.15,160.0,0.0001,32.0,190.0,72.74417114257812
Adam,0.15,160.0,0.001,32.0,190.0,67.19436645507812
Adam,0.15,160.0,0.01,32.0,190.0,65.8172378540039
Adam,0.15,150.0,0.0001,32.0,190.0,79.9867935180664
Adam,0.15,150.0,0.001,32.0,190.0,68.68955993652344
Adam,0.15,150.0,0.01,32.0,190.0,66.66849517822266
Adam,0.15,140.0,0.0001,32.0,190.0,73.6072769165039
Adam,0.15,140.0,0.001,32.0,190.0,67.58447265625
Adam,0.15,140.0,0.01,32.0,190.0,65.90339660644531
Adam,0.15,130.0,0.0001,32.0,190.0,73.330810546875
Adam,0.15,130.0,0.001,32.0,190.0,71.45426940917969
Adam,0.15,130.0,0.01,32.0,190.0,77.81749725341797
Adam,0.15,120.0,0.0001,32.0,190.0,73.81097412109375
Adam,0.15,120.0,0.001,32.0,190.0,70.79000854492188
Adam,0.15,120.0,0.01,32.0,190.0,66.05909729003906
Adam,0.15,110.0,0.0001,32.0,190.0,77.26248931884766
Adam,0.15,110.0,0.001,32.0,190.0,71.40917205810547
Adam,0.15,110.0,0.01,32.0,190.0,67.35874938964844
Adam,0.15,100.0,0.0001,32.0,190.0,74.96939086914062
Adam,0.15,100.0,0.001,32.0,190.0,69.84754943847656
Adam,0.15,100.0,0.01,32.0,190.0,65.12000274658203
Adam,0.15,90.0,0.0001,32.0,190.0,75.64846801757812
Adam,0.15,90.0,0.001,32.0,190.0,69.08893585205078
Adam,0.15,90.0,0.01,32.0,190.0,64.19712829589844
Adam,0.15,80.0,0.0001,32.0,190.0,89.17672729492188
Adam,0.15,80.0,0.001,32.0,190.0,68.31298828125
Adam,0.15,80.0,0.01,32.0,190.0,64.29933166503906
Adam,0.15,70.0,0.0001,32.0,190.0,78.01820373535156
Adam,0.15,70.0,0.001,32.0,190.0,68.08279418945312
Adam,0.15,70.0,0.01,32.0,190.0,63.502567291259766
Adam,0.15,60.0,0.0001,32.0,190.0,90.05636596679688
Adam,0.15,60.0,0.001,32.0,190.0,68.28074645996094
Adam,0.15,60.0,0.01,32.0,190.0,65.7474365234375
Adam,0.15,50.0,0.0001,32.0,190.0,96.89664459228516
Adam,0.15,50.0,0.001,32.0,190.0,71.0964126586914
Adam,0.15,50.0,0.01,32.0,190.0,62.23031234741211
Adam,0.15,40.0,0.0001,32.0,190.0,84.16650390625
Adam,0.15,40.0,0.001,32.0,190.0,71.05426788330078
Adam,0.15,40.0,0.01,32.0,190.0,64.74700164794922
Adam,0.15,30.0,0.0001,32.0,190.0,88.01529693603516
Adam,0.15,30.0,0.001,32.0,190.0,69.75675964355469
Adam,0.15,30.0,0.01,32.0,190.0,58.6295280456543
Adam,0.15,20.0,0.0001,32.0,190.0,97.00340270996094
Adam,0.15,20.0,0.001,32.0,190.0,69.88331604003906
Adam,0.15,20.0,0.01,32.0,190.0,71.00989532470703
Adam,0.15,10.0,0.0001,32.0,190.0,105.4508819580078
Adam,0.15,10.0,0.001,32.0,190.0,69.5009994506836
Adam,0.15,10.0,0.01,32.0,190.0,63.21433639526367
Adam,0.15,190.0,0.0001,160.0,170.0,94.76596069335938
Adam,0.15,190.0,0.001,160.0,170.0,69.0266342163086
Adam,0.15,190.0,0.01,160.0,170.0,71.72300720214844
Adam,0.15,180.0,0.0001,160.0,170.0,97.8265609741211
Adam,0.15,180.0,0.001,160.0,170.0,68.64323425292969
Adam,0.15,180.0,0.01,160.0,170.0,74.44857025146484
Adam,0.15,170.0,0.0001,160.0,170.0,99.8749771118164
Adam,0.15,170.0,0.001,160.0,170.0,68.85736846923828
Adam,0.15,170.0,0.01,160.0,170.0,73.49275970458984
Adam,0.15,160.0,0.0001,160.0,170.0,102.88729858398438
Adam,0.15,160.0,0.001,160.0,170.0,68.45467376708984
Adam,0.15,160.0,0.01,160.0,170.0,74.26036071777344
Adam,0.15,150.0,0.0001,160.0,170.0,114.6951141357422
Adam,0.15,150.0,0.001,160.0,170.0,69.29740142822266
Adam,0.15,150.0,0.01,160.0,170.0,74.86224365234375
Adam,0.15,140.0,0.0001,160.0,170.0,102.33138275146484
Adam,0.15,140.0,0.001,160.0,170.0,69.5636978149414
Adam,0.15,140.0,0.01,160.0,170.0,72.93641662597656
Adam,0.15,130.0,0.0001,160.0,170.0,117.0074462890625
Adam,0.15,130.0,0.001,160.0,170.0,69.73395538330078
Adam,0.15,130.0,0.01,160.0,170.0,69.94268035888672
Adam,0.15,120.0,0.0001,160.0,170.0,105.04095458984376
Adam,0.15,120.0,0.001,160.0,170.0,68.28822326660156
Adam,0.15,120.0,0.01,160.0,170.0,69.98139190673828
Adam,0.15,110.0,0.0001,160.0,170.0,113.0478515625
Adam,0.15,110.0,0.001,160.0,170.0,68.80347442626953
Adam,0.15,110.0,0.01,160.0,170.0,70.53488159179688
Adam,0.15,100.0,0.0001,160.0,170.0,97.74311065673828
Adam,0.15,90.0,0.01,160.0,170.0,69.26332092285156
Adam,0.15,100.0,0.001,160.0,170.0,69.54747009277344
Adam,0.15,100.0,0.01,160.0,170.0,69.5573501586914
Adam,0.15,90.0,0.0001,160.0,170.0,126.81706237792967
Adam,0.15,90.0,0.001,160.0,170.0,72.12382507324219
Adam,0.15,80.0,0.0001,160.0,170.0,124.95772552490234
Adam,0.15,80.0,0.001,160.0,170.0,70.26078796386719
Adam,0.15,80.0,0.01,160.0,170.0,69.7614974975586
Adam,0.15,70.0,0.0001,160.0,170.0,125.9858856201172
Adam,0.15,70.0,0.001,160.0,170.0,79.54289245605469
Adam,0.15,70.0,0.01,160.0,170.0,66.90850830078125
Adam,0.15,60.0,0.0001,160.0,170.0,109.70709991455078
Adam,0.15,60.0,0.001,160.0,170.0,68.78767395019531
Adam,0.15,60.0,0.01,160.0,170.0,67.224853515625
Adam,0.15,50.0,0.0001,160.0,170.0,125.32884216308594
Adam,0.15,50.0,0.001,160.0,170.0,82.872314453125
Adam,0.15,50.0,0.01,160.0,170.0,66.62553405761719
Adam,0.15,40.0,0.0001,160.0,170.0,110.98523712158205
Adam,0.15,40.0,0.001,160.0,170.0,81.82971954345703
Adam,0.15,40.0,0.01,160.0,170.0,67.44214630126953
Adam,0.15,30.0,0.0001,160.0,170.0,119.2743911743164
Adam,0.15,30.0,0.001,160.0,170.0,71.77949523925781
Adam,0.15,30.0,0.01,160.0,170.0,66.93958282470703
Adam,0.15,20.0,0.0001,160.0,170.0,127.3062973022461
Adam,0.15,20.0,0.001,160.0,170.0,74.11965942382812
Adam,0.15,20.0,0.01,160.0,170.0,65.20323944091797
Adam,0.15,10.0,0.0001,160.0,170.0,164.48300170898438
Adam,0.15,10.0,0.001,160.0,170.0,81.51221466064453
Adam,0.15,10.0,0.01,160.0,170.0,65.66394805908203
Adam,0.15,190.0,0.0001,128.0,170.0,107.4741668701172
Adam,0.15,190.0,0.001,128.0,170.0,68.1455078125
Adam,0.15,190.0,0.01,128.0,170.0,71.97041320800781
Adam,0.15,180.0,0.0001,128.0,170.0,92.77928924560548
Adam,0.15,180.0,0.001,128.0,170.0,68.49128723144531
Adam,0.15,180.0,0.01,128.0,170.0,71.32373046875
Adam,0.15,170.0,0.0001,128.0,170.0,117.1471176147461
Adam,0.15,170.0,0.001,128.0,170.0,67.84666442871094
Adam,0.15,170.0,0.01,128.0,170.0,79.66448211669922
Adam,0.15,160.0,0.0001,128.0,170.0,122.74414825439452
Adam,0.15,160.0,0.001,128.0,170.0,67.78942108154297
Adam,0.15,160.0,0.01,128.0,170.0,72.24401092529297
Adam,0.15,150.0,0.0001,128.0,170.0,95.4679718017578
Adam,0.15,150.0,0.001,128.0,170.0,69.11212921142578
Adam,0.15,150.0,0.01,128.0,170.0,73.58070373535156
Adam,0.15,140.0,0.01,128.0,170.0,72.36186981201172
Adam,0.15,140.0,0.001,128.0,170.0,68.85672760009766
Adam,0.15,140.0,0.0001,128.0,170.0,101.7120132446289
Adam,0.15,130.0,0.0001,128.0,170.0,96.38811492919922
Adam,0.15,130.0,0.001,128.0,170.0,67.83391571044922
Adam,0.15,130.0,0.01,128.0,170.0,69.92265319824219
Adam,0.15,120.0,0.0001,128.0,170.0,98.86067199707033
Adam,0.15,120.0,0.001,128.0,170.0,70.73157501220703
Adam,0.15,110.0,0.01,128.0,170.0,69.64772033691406
Adam,0.15,120.0,0.01,128.0,170.0,70.62562561035156
Adam,0.15,110.0,0.0001,128.0,170.0,116.36590576171876
Adam,0.15,110.0,0.001,128.0,170.0,72.5914077758789
Adam,0.15,100.0,0.0001,128.0,170.0,99.89385986328124
Adam,0.15,100.0,0.001,128.0,170.0,67.70845794677734
Adam,0.15,100.0,0.01,128.0,170.0,69.33869934082031
Adam,0.15,90.0,0.0001,128.0,170.0,107.59318542480467
Adam,0.15,90.0,0.001,128.0,170.0,68.39120483398438
Adam,0.15,90.0,0.01,128.0,170.0,69.14015197753906
Adam,0.15,80.0,0.001,128.0,170.0,68.91184997558594
Adam,0.15,80.0,0.0001,128.0,170.0,96.51406860351562
Adam,0.15,80.0,0.01,128.0,170.0,67.32197570800781
Adam,0.15,70.0,0.0001,128.0,170.0,118.99601745605467
Adam,0.15,70.0,0.001,128.0,170.0,76.20845794677734
Adam,0.15,70.0,0.01,128.0,170.0,67.0389404296875
Adam,0.15,60.0,0.0001,128.0,170.0,110.9241714477539
Adam,0.15,60.0,0.001,128.0,170.0,80.54063415527344
Adam,0.15,60.0,0.01,128.0,170.0,67.46821594238281
Adam,0.15,50.0,0.0001,128.0,170.0,113.34602355957033
Adam,0.15,50.0,0.001,128.0,170.0,84.3588638305664
Adam,0.15,50.0,0.01,128.0,170.0,66.90094757080078
Adam,0.15,40.0,0.0001,128.0,170.0,108.55281066894533
Adam,0.15,40.0,0.001,128.0,170.0,69.6257553100586
Adam,0.15,40.0,0.01,128.0,170.0,66.19731140136719
Adam,0.15,30.0,0.0001,128.0,170.0,136.36622619628906
Adam,0.15,30.0,0.001,128.0,170.0,71.89265441894531
Adam,0.15,30.0,0.01,128.0,170.0,66.7626724243164
Adam,0.15,20.0,0.0001,128.0,170.0,134.56748962402344
Adam,0.15,20.0,0.001,128.0,170.0,81.64356994628906
Adam,0.15,20.0,0.01,128.0,170.0,66.58635711669922
Adam,0.15,10.0,0.0001,128.0,170.0,164.1299285888672
Adam,0.15,10.0,0.001,128.0,170.0,94.17315673828124
Adam,0.15,10.0,0.01,128.0,170.0,68.47700500488281
Adam,0.15,190.0,0.0001,96.0,170.0,90.26647186279295
Adam,0.15,190.0,0.001,96.0,170.0,67.93791198730469
Adam,0.15,190.0,0.01,96.0,170.0,69.33965301513672
Adam,0.15,180.0,0.0001,96.0,170.0,105.25487518310548
Adam,0.15,180.0,0.001,96.0,170.0,70.46696472167969
Adam,0.15,180.0,0.01,96.0,170.0,70.82097625732422
Adam,0.15,170.0,0.001,96.0,170.0,68.2982177734375
Adam,0.15,170.0,0.0001,96.0,170.0,91.26570892333984
Adam,0.15,170.0,0.01,96.0,170.0,69.17008209228516
Adam,0.15,160.0,0.0001,96.0,170.0,98.31439208984376
Adam,0.15,160.0,0.001,96.0,170.0,68.90238189697266
Adam,0.15,160.0,0.01,96.0,170.0,69.20028686523438
Adam,0.15,150.0,0.0001,96.0,170.0,92.17144012451172
Adam,0.15,150.0,0.001,96.0,170.0,68.40245819091797
Adam,0.15,150.0,0.01,96.0,170.0,69.86039733886719
Adam,0.15,140.0,0.0001,96.0,170.0,100.1952667236328
Adam,0.15,140.0,0.001,96.0,170.0,68.65348815917969
Adam,0.15,140.0,0.01,96.0,170.0,69.01433563232422
Adam,0.15,130.0,0.0001,96.0,170.0,91.6516342163086
Adam,0.15,130.0,0.001,96.0,170.0,67.9305648803711
Adam,0.15,130.0,0.01,96.0,170.0,68.31063079833984
Adam,0.15,120.0,0.0001,96.0,170.0,89.42642211914062
Adam,0.15,120.0,0.001,96.0,170.0,67.87874603271484
Adam,0.15,110.0,0.0001,96.0,170.0,97.02906036376952
Adam,0.15,120.0,0.01,96.0,170.0,68.65332794189453
Adam,0.15,110.0,0.001,96.0,170.0,67.85279846191406
Adam,0.15,110.0,0.01,96.0,170.0,68.42271423339844
Adam,0.15,100.0,0.0001,96.0,170.0,109.96448516845705
Adam,0.15,100.0,0.001,96.0,170.0,68.18738555908203
Adam,0.15,100.0,0.01,96.0,170.0,67.83564758300781
Adam,0.15,90.0,0.0001,96.0,170.0,93.71524047851562
Adam,0.15,90.0,0.001,96.0,170.0,68.14774322509766
Adam,0.15,90.0,0.01,96.0,170.0,67.33927154541016
Adam,0.15,80.0,0.0001,96.0,170.0,129.2331085205078
Adam,0.15,80.0,0.001,96.0,170.0,68.26465606689453
Adam,0.15,80.0,0.01,96.0,170.0,68.13986206054688
Adam,0.15,70.0,0.0001,96.0,170.0,91.20246887207033
Adam,0.15,70.0,0.001,96.0,170.0,68.80522918701172
Adam,0.15,70.0,0.01,96.0,170.0,68.08162689208984
Adam,0.15,60.0,0.0001,96.0,170.0,103.30403137207033
Adam,0.15,60.0,0.001,96.0,170.0,67.89558410644531
Adam,0.15,60.0,0.01,96.0,170.0,67.48619079589844
Adam,0.15,50.0,0.0001,96.0,170.0,100.5152359008789
Adam,0.15,50.0,0.001,96.0,170.0,68.2752914428711
Adam,0.15,50.0,0.01,96.0,170.0,66.69779968261719
Adam,0.15,40.0,0.0001,96.0,170.0,117.16724395751952
Adam,0.15,40.0,0.001,96.0,170.0,72.69707489013672
Adam,0.15,40.0,0.01,96.0,170.0,67.22359466552734
Adam,0.15,30.0,0.0001,96.0,170.0,115.05475616455078
Adam,0.15,30.0,0.001,96.0,170.0,69.16746520996094
Adam,0.15,30.0,0.01,96.0,170.0,66.06990814208984
Adam,0.15,20.0,0.0001,96.0,170.0,118.3579330444336
Adam,0.15,20.0,0.001,96.0,170.0,70.95795440673828
Adam,0.15,20.0,0.01,96.0,170.0,64.42686462402344
Adam,0.15,10.0,0.0001,96.0,170.0,160.48223876953125
Adam,0.15,10.0,0.001,96.0,170.0,73.03993225097656
Adam,0.15,10.0,0.01,96.0,170.0,69.2215805053711
Adam,0.15,190.0,0.0001,64.0,170.0,82.58379364013672
Adam,0.15,190.0,0.001,64.0,170.0,68.15861511230469
Adam,0.15,190.0,0.01,64.0,170.0,68.16686248779297
Adam,0.15,180.0,0.0001,64.0,170.0,99.82875061035156
Adam,0.15,180.0,0.001,64.0,170.0,68.63365936279297
Adam,0.15,180.0,0.01,64.0,170.0,67.835205078125
Adam,0.15,170.0,0.0001,64.0,170.0,97.0745086669922
Adam,0.15,170.0,0.001,64.0,170.0,67.61140441894531
Adam,0.15,170.0,0.01,64.0,170.0,68.02680969238281
Adam,0.15,160.0,0.0001,64.0,170.0,88.13189697265625
Adam,0.15,160.0,0.001,64.0,170.0,68.2801284790039
Adam,0.15,160.0,0.01,64.0,170.0,67.87403106689453
Adam,0.15,150.0,0.0001,64.0,170.0,87.34593200683594
Adam,0.15,150.0,0.001,64.0,170.0,68.01581573486328
Adam,0.15,150.0,0.01,64.0,170.0,68.17684173583984
Adam,0.15,140.0,0.0001,64.0,170.0,99.36538696289062
Adam,0.15,140.0,0.001,64.0,170.0,70.21900939941406
Adam,0.15,140.0,0.01,64.0,170.0,72.51960754394531
Adam,0.15,130.0,0.0001,64.0,170.0,86.89307403564453
Adam,0.15,130.0,0.001,64.0,170.0,69.63788604736328
Adam,0.15,130.0,0.01,64.0,170.0,68.56568908691406
Adam,0.15,120.0,0.0001,64.0,170.0,87.66606903076172
Adam,0.15,120.0,0.001,64.0,170.0,68.31793212890625
Adam,0.15,120.0,0.01,64.0,170.0,68.00480651855469
Adam,0.15,110.0,0.0001,64.0,170.0,104.60687255859376
Adam,0.15,110.0,0.001,64.0,170.0,69.32308197021484
Adam,0.15,110.0,0.01,64.0,170.0,68.05217742919922
Adam,0.15,100.0,0.0001,64.0,170.0,98.95606231689452
Adam,0.15,100.0,0.01,64.0,170.0,68.00946807861328
Adam,0.15,100.0,0.001,64.0,170.0,69.37735748291016
Adam,0.15,90.0,0.0001,64.0,170.0,109.55658721923828
Adam,0.15,90.0,0.001,64.0,170.0,71.4405288696289
Adam,0.15,90.0,0.01,64.0,170.0,68.18645477294922
Adam,0.15,80.0,0.0001,64.0,170.0,104.07293701171876
Adam,0.15,80.0,0.001,64.0,170.0,70.79436492919922
Adam,0.15,80.0,0.01,64.0,170.0,66.83760070800781
Adam,0.15,70.0,0.0001,64.0,170.0,92.2347640991211
Adam,0.15,70.0,0.001,64.0,170.0,70.3375473022461
Adam,0.15,70.0,0.01,64.0,170.0,66.7359390258789
Adam,0.15,60.0,0.0001,64.0,170.0,94.06244659423828
Adam,0.15,60.0,0.001,64.0,170.0,69.90352630615234
Adam,0.15,60.0,0.01,64.0,170.0,67.20955657958984
Adam,0.15,50.0,0.0001,64.0,170.0,90.826904296875
Adam,0.15,50.0,0.001,64.0,170.0,70.06745147705078
Adam,0.15,50.0,0.01,64.0,170.0,65.15343475341797
Adam,0.15,40.0,0.0001,64.0,170.0,117.9401626586914
Adam,0.15,40.0,0.001,64.0,170.0,69.0303955078125
Adam,0.15,40.0,0.01,64.0,170.0,65.63566589355469
Adam,0.15,30.0,0.0001,64.0,170.0,101.50708770751952
Adam,0.15,30.0,0.001,64.0,170.0,68.38802337646484
Adam,0.15,30.0,0.01,64.0,170.0,64.88272094726562
Adam,0.15,20.0,0.0001,64.0,170.0,111.4768524169922
Adam,0.15,20.0,0.001,64.0,170.0,69.87296295166016
Adam,0.15,20.0,0.01,64.0,170.0,61.4935302734375
Adam,0.15,10.0,0.0001,64.0,170.0,133.94068908691406
Adam,0.15,10.0,0.001,64.0,170.0,84.56265258789062
Adam,0.15,10.0,0.01,64.0,170.0,65.83068084716797
Adam,0.15,190.0,0.0001,32.0,170.0,76.44342041015625
Adam,0.15,190.0,0.001,32.0,170.0,68.49667358398438
Adam,0.15,190.0,0.01,32.0,170.0,68.79656219482422
Adam,0.15,180.0,0.0001,32.0,170.0,76.29600524902344
Adam,0.15,180.0,0.001,32.0,170.0,68.44059753417969
Adam,0.15,180.0,0.01,32.0,170.0,66.61699676513672
Adam,0.15,170.0,0.0001,32.0,170.0,91.0868682861328
Adam,0.15,170.0,0.001,32.0,170.0,68.89449310302734
Adam,0.15,170.0,0.01,32.0,170.0,67.75050354003906
Adam,0.15,160.0,0.0001,32.0,170.0,74.63138580322266
Adam,0.15,160.0,0.001,32.0,170.0,68.83155822753906
Adam,0.15,160.0,0.01,32.0,170.0,67.58526611328125
Adam,0.15,150.0,0.0001,32.0,170.0,75.98963928222656
Adam,0.15,150.0,0.001,32.0,170.0,69.03385925292969
Adam,0.15,150.0,0.01,32.0,170.0,66.88790130615234
Adam,0.15,140.0,0.0001,32.0,170.0,74.03313446044922
Adam,0.15,140.0,0.001,32.0,170.0,67.94820404052734
Adam,0.15,140.0,0.01,32.0,170.0,66.47933197021484
Adam,0.15,130.0,0.0001,32.0,170.0,73.56231689453125
Adam,0.15,130.0,0.001,32.0,170.0,67.9141616821289
Adam,0.15,130.0,0.01,32.0,170.0,65.5774154663086
Adam,0.15,120.0,0.0001,32.0,170.0,87.58759307861328
Adam,0.15,120.0,0.001,32.0,170.0,67.70883178710938
Adam,0.15,120.0,0.01,32.0,170.0,67.10902404785156
Adam,0.15,110.0,0.0001,32.0,170.0,87.32664489746094
Adam,0.15,110.0,0.001,32.0,170.0,67.4981918334961
Adam,0.15,110.0,0.01,32.0,170.0,65.3667984008789
Adam,0.15,100.0,0.0001,32.0,170.0,90.12750244140624
Adam,0.15,100.0,0.001,32.0,170.0,67.06806945800781
Adam,0.15,100.0,0.01,32.0,170.0,65.6488037109375
Adam,0.15,90.0,0.0001,32.0,170.0,75.71245574951172
Adam,0.15,90.0,0.001,32.0,170.0,67.22642517089844
Adam,0.15,80.0,0.0001,32.0,170.0,74.96923065185547
Adam,0.15,90.0,0.01,32.0,170.0,65.5383529663086
Adam,0.15,80.0,0.001,32.0,170.0,67.15079498291016
Adam,0.15,80.0,0.01,32.0,170.0,65.69388580322266
Adam,0.15,70.0,0.0001,32.0,170.0,81.76213836669922
Adam,0.15,70.0,0.001,32.0,170.0,68.85076904296875
Adam,0.15,70.0,0.01,32.0,170.0,65.35509490966797
Adam,0.15,60.0,0.0001,32.0,170.0,88.45601654052734
Adam,0.15,60.0,0.001,32.0,170.0,69.02950286865234
Adam,0.15,60.0,0.01,32.0,170.0,64.31396484375
Adam,0.15,50.0,0.0001,32.0,170.0,83.57532501220703
Adam,0.15,50.0,0.001,32.0,170.0,68.89579010009766
Adam,0.15,50.0,0.01,32.0,170.0,64.45945739746094
Adam,0.15,40.0,0.0001,32.0,170.0,94.90172576904295
Adam,0.15,40.0,0.001,32.0,170.0,68.2215805053711
Adam,0.15,40.0,0.01,32.0,170.0,63.408241271972656
Adam,0.15,30.0,0.0001,32.0,170.0,118.2915496826172
Adam,0.15,30.0,0.001,32.0,170.0,69.41748809814453
Adam,0.15,30.0,0.01,32.0,170.0,63.08363723754883
Adam,0.15,20.0,0.0001,32.0,170.0,96.72618865966795
Adam,0.15,20.0,0.001,32.0,170.0,68.4589614868164
Adam,0.15,20.0,0.01,32.0,170.0,62.884376525878906
Adam,0.15,10.0,0.0001,32.0,170.0,137.73434448242188
Adam,0.15,10.0,0.001,32.0,170.0,67.4736557006836
Adam,0.15,190.0,0.0001,160.0,150.0,98.06092071533205
Adam,0.15,10.0,0.01,32.0,170.0,67.4533462524414
Adam,0.15,190.0,0.001,160.0,150.0,75.8568344116211
Adam,0.15,190.0,0.01,160.0,150.0,75.08460235595703
Adam,0.15,180.0,0.0001,160.0,150.0,117.94639587402344
Adam,0.15,180.0,0.001,160.0,150.0,74.01249694824219
Adam,0.15,180.0,0.01,160.0,150.0,83.51813507080078
Adam,0.15,170.0,0.0001,160.0,150.0,120.9238739013672
Adam,0.15,170.0,0.001,160.0,150.0,71.07572174072266
Adam,0.15,170.0,0.01,160.0,150.0,78.66954803466797
Adam,0.15,160.0,0.0001,160.0,150.0,104.410400390625
Adam,0.15,160.0,0.001,160.0,150.0,78.23982238769531
Adam,0.15,160.0,0.01,160.0,150.0,77.90135955810547
Adam,0.15,150.0,0.0001,160.0,150.0,99.66764831542967
Adam,0.15,150.0,0.001,160.0,150.0,78.56039428710938
Adam,0.15,150.0,0.01,160.0,150.0,77.56460571289062
Adam,0.15,140.0,0.0001,160.0,150.0,100.553955078125
Adam,0.15,140.0,0.01,160.0,150.0,74.88565826416016
Adam,0.15,140.0,0.001,160.0,150.0,76.49011993408203
Adam,0.15,130.0,0.0001,160.0,150.0,104.2912368774414
Adam,0.15,130.0,0.001,160.0,150.0,73.63279724121094
Adam,0.15,130.0,0.01,160.0,150.0,73.3273696899414
Adam,0.15,120.0,0.0001,160.0,150.0,102.5457992553711
Adam,0.15,120.0,0.001,160.0,150.0,77.19561767578125
Adam,0.15,120.0,0.01,160.0,150.0,68.76531219482422
Adam,0.15,110.0,0.0001,160.0,150.0,111.02828216552734
Adam,0.15,110.0,0.001,160.0,150.0,78.41468811035156
Adam,0.15,100.0,0.0001,160.0,150.0,124.62479400634766
Adam,0.15,110.0,0.01,160.0,150.0,69.60275268554688
Adam,0.15,100.0,0.001,160.0,150.0,76.69783020019531
Adam,0.15,100.0,0.01,160.0,150.0,68.43275451660156
Adam,0.15,90.0,0.0001,160.0,150.0,103.58173370361328
Adam,0.15,90.0,0.001,160.0,150.0,70.32661437988281
Adam,0.15,90.0,0.01,160.0,150.0,67.658447265625
Adam,0.15,80.0,0.0001,160.0,150.0,122.02821350097656
Adam,0.15,80.0,0.001,160.0,150.0,69.36431884765625
Adam,0.15,80.0,0.01,160.0,150.0,67.50568389892578
Adam,0.15,70.0,0.0001,160.0,150.0,112.82666015625
Adam,0.15,70.0,0.001,160.0,150.0,70.7819595336914
Adam,0.15,70.0,0.01,160.0,150.0,73.5583267211914
Adam,0.15,60.0,0.0001,160.0,150.0,113.14598846435548
Adam,0.15,60.0,0.001,160.0,150.0,70.11344909667969
Adam,0.15,60.0,0.01,160.0,150.0,68.30799865722656
Adam,0.15,50.0,0.0001,160.0,150.0,128.62991333007812
Adam,0.15,50.0,0.001,160.0,150.0,69.9483642578125
Adam,0.15,50.0,0.01,160.0,150.0,75.55670166015625
Adam,0.15,40.0,0.0001,160.0,150.0,129.261474609375
Adam,0.15,40.0,0.001,160.0,150.0,73.3538818359375
Adam,0.15,40.0,0.01,160.0,150.0,80.04963684082031
Adam,0.15,30.0,0.0001,160.0,150.0,121.77912139892578
Adam,0.15,30.0,0.001,160.0,150.0,74.17025756835938
Adam,0.15,30.0,0.01,160.0,150.0,66.2918930053711
Adam,0.15,20.0,0.0001,160.0,150.0,233.8932647705078
Adam,0.15,20.0,0.001,160.0,150.0,91.78424835205078
Adam,0.15,20.0,0.01,160.0,150.0,67.13213348388672
Adam,0.15,10.0,0.0001,160.0,150.0,144.42311096191406
Adam,0.15,10.0,0.001,160.0,150.0,100.90038299560548
Adam,0.15,10.0,0.01,160.0,150.0,66.98249053955078
Adam,0.15,190.0,0.0001,128.0,150.0,97.5772933959961
Adam,0.15,190.0,0.001,128.0,150.0,76.54402160644531
Adam,0.15,190.0,0.01,128.0,150.0,70.01109313964844
Adam,0.15,180.0,0.0001,128.0,150.0,110.50527954101562
Adam,0.15,180.0,0.001,128.0,150.0,76.03451538085938
Adam,0.15,180.0,0.01,128.0,150.0,66.85611724853516
Adam,0.15,170.0,0.0001,128.0,150.0,104.99126434326172
Adam,0.15,170.0,0.001,128.0,150.0,76.09691619873047
Adam,0.15,170.0,0.01,128.0,150.0,74.2778549194336
Adam,0.15,160.0,0.0001,128.0,150.0,114.77345275878906
Adam,0.15,160.0,0.001,128.0,150.0,78.32665252685547
Adam,0.15,160.0,0.01,128.0,150.0,75.71997833251953
Adam,0.15,150.0,0.0001,128.0,150.0,119.30255126953124
Adam,0.15,150.0,0.001,128.0,150.0,78.04105377197266
Adam,0.15,150.0,0.01,128.0,150.0,76.22911834716797
Adam,0.15,140.0,0.0001,128.0,150.0,102.41465759277344
Adam,0.15,140.0,0.001,128.0,150.0,78.60758972167969
Adam,0.15,140.0,0.01,128.0,150.0,74.04913330078125
Adam,0.15,130.0,0.0001,128.0,150.0,111.35740661621094
Adam,0.15,130.0,0.001,128.0,150.0,70.85515594482422
Adam,0.15,130.0,0.01,128.0,150.0,69.01366424560547
Adam,0.15,120.0,0.0001,128.0,150.0,128.04052734375
Adam,0.15,120.0,0.001,128.0,150.0,77.72693634033203
Adam,0.15,120.0,0.01,128.0,150.0,72.3052749633789
Adam,0.15,110.0,0.0001,128.0,150.0,124.53103637695312
Adam,0.15,110.0,0.001,128.0,150.0,74.91107940673828
Adam,0.15,110.0,0.01,128.0,150.0,69.38638305664062
Adam,0.15,100.0,0.0001,128.0,150.0,126.93303680419922
Adam,0.15,100.0,0.001,128.0,150.0,76.06922149658203
Adam,0.15,100.0,0.01,128.0,150.0,68.58565521240234
Adam,0.15,90.0,0.0001,128.0,150.0,117.39453887939452
Adam,0.15,90.0,0.001,128.0,150.0,71.21883392333984
